"site";"interaction_type";"rep";"metric";"value"
"Westgate Park";"Herbivore";1;"richness";92
"Westgate Park";"Herbivore";1;"connectance";0,0839460784313725
"Westgate Park";"Herbivore";1;"link_density";2,97826086956522
"Westgate Park";"Herbivore";1;"degree_heterogeneity";4,27299441123103
"Westgate Park";"Herbivore";1;"modularity_eigen";0,510469391017103
"Westgate Park";"Herbivore";1;"modularity_betweenness";0,189994139272204
"Westgate Park";"Herbivore";1;"nestedness";7,07489652086363
"Westgate Park";"Herbivore";1;"centrality_degree";0,0390049510928632
"Westgate Park";"Herbivore";1;"centrality_betweenness";0,119051513673921
"Westgate Park";"Herbivore";1;"centrality_eigen";0,77274528694092
"Westgate Park";"Herbivore";1;"interaction_overlap";0,107995635536109
"Westgate Park";"Herbivore";2;"richness";91
"Westgate Park";"Herbivore";2;"connectance";0,0851990049751244
"Westgate Park";"Herbivore";2;"link_density";3,01098901098901
"Westgate Park";"Herbivore";2;"degree_heterogeneity";4,26105379083866
"Westgate Park";"Herbivore";2;"modularity_eigen";0,536123394959774
"Westgate Park";"Herbivore";2;"modularity_betweenness";0,236507006233683
"Westgate Park";"Herbivore";2;"nestedness";7,39601773377407
"Westgate Park";"Herbivore";2;"centrality_degree";0,0561111111111111
"Westgate Park";"Herbivore";2;"centrality_betweenness";0,202154933227743
"Westgate Park";"Herbivore";2;"centrality_eigen";0,800843005631468
"Westgate Park";"Herbivore";2;"interaction_overlap";0,103600405767799
"Westgate Park";"Herbivore";3;"richness";86
"Westgate Park";"Herbivore";3;"connectance";0,0920698924731183
"Westgate Park";"Herbivore";3;"link_density";3,18604651162791
"Westgate Park";"Herbivore";3;"degree_heterogeneity";4,24919940208087
"Westgate Park";"Herbivore";3;"modularity_eigen";0,444775960360168
"Westgate Park";"Herbivore";3;"modularity_betweenness";0,224092919175236
"Westgate Park";"Herbivore";3;"nestedness";7,07929549300108
"Westgate Park";"Herbivore";3;"centrality_degree";0,0643598615916955
"Westgate Park";"Herbivore";3;"centrality_betweenness";0,206746187765573
"Westgate Park";"Herbivore";3;"centrality_eigen";0,850666594105356
"Westgate Park";"Herbivore";3;"interaction_overlap";0,104714005625867
"Westgate Park";"Herbivore";4;"richness";90
"Westgate Park";"Herbivore";4;"connectance";0,086489898989899
"Westgate Park";"Herbivore";4;"link_density";3,04444444444444
"Westgate Park";"Herbivore";4;"degree_heterogeneity";4,26208621134376
"Westgate Park";"Herbivore";4;"modularity_eigen";0,536150034631573
"Westgate Park";"Herbivore";4;"modularity_betweenness";0,146038680803453
"Westgate Park";"Herbivore";4;"nestedness";6,40423083731634
"Westgate Park";"Herbivore";4;"centrality_degree";0,039515212725666
"Westgate Park";"Herbivore";4;"centrality_betweenness";0,140012531704367
"Westgate Park";"Herbivore";4;"centrality_eigen";0,737038468963402
"Westgate Park";"Herbivore";4;"interaction_overlap";0,105207215474727
"Westgate Park";"Herbivore";5;"richness";93
"Westgate Park";"Herbivore";5;"connectance";0,0827294685990338
"Westgate Park";"Herbivore";5;"link_density";2,94623655913978
"Westgate Park";"Herbivore";5;"degree_heterogeneity";4,29954103608814
"Westgate Park";"Herbivore";5;"modularity_eigen";0,524908093132292
"Westgate Park";"Herbivore";5;"modularity_betweenness";0,187490010123075
"Westgate Park";"Herbivore";5;"nestedness";5,96936181032291
"Westgate Park";"Herbivore";5;"centrality_degree";0,0387523629489603
"Westgate Park";"Herbivore";5;"centrality_betweenness";0,133701746882354
"Westgate Park";"Herbivore";5;"centrality_eigen";0,737123705976541
"Westgate Park";"Herbivore";5;"interaction_overlap";0,101904654554777
"Westgate Park";"Herbivore";6;"richness";89
"Westgate Park";"Herbivore";6;"connectance";0,0878205128205128
"Westgate Park";"Herbivore";6;"link_density";3,07865168539326
"Westgate Park";"Herbivore";6;"degree_heterogeneity";4,25004707048314
"Westgate Park";"Herbivore";6;"modularity_eigen";0,517475624700304
"Westgate Park";"Herbivore";6;"modularity_betweenness";0,170707016889552
"Westgate Park";"Herbivore";6;"nestedness";7,49813040666182
"Westgate Park";"Herbivore";6;"centrality_degree";0,0397727272727273
"Westgate Park";"Herbivore";6;"centrality_betweenness";0,133886066416208
"Westgate Park";"Herbivore";6;"centrality_eigen";0,698862589004886
"Westgate Park";"Herbivore";6;"interaction_overlap";0,114441144719621
"Westgate Park";"Herbivore";7;"richness";95
"Westgate Park";"Herbivore";7;"connectance";0,0803990610328638
"Westgate Park";"Herbivore";7;"link_density";2,88421052631579
"Westgate Park";"Herbivore";7;"degree_heterogeneity";4,29883794458596
"Westgate Park";"Herbivore";7;"modularity_eigen";0,570275454206404
"Westgate Park";"Herbivore";7;"modularity_betweenness";0,157653577707923
"Westgate Park";"Herbivore";7;"nestedness";6,20989347084965
"Westgate Park";"Herbivore";7;"centrality_degree";0,0382526029877773
"Westgate Park";"Herbivore";7;"centrality_betweenness";0,169648606914677
"Westgate Park";"Herbivore";7;"centrality_eigen";0,726413272229067
"Westgate Park";"Herbivore";7;"interaction_overlap";0,0974448661682601
"Westgate Park";"Herbivore";8;"richness";89
"Westgate Park";"Herbivore";8;"connectance";0,0878205128205128
"Westgate Park";"Herbivore";8;"link_density";3,07865168539326
"Westgate Park";"Herbivore";8;"degree_heterogeneity";4,26030542727293
"Westgate Park";"Herbivore";8;"modularity_eigen";0,512387447386648
"Westgate Park";"Herbivore";8;"modularity_betweenness";0,152325643348074
"Westgate Park";"Herbivore";8;"nestedness";6,41462527285957
"Westgate Park";"Herbivore";8;"centrality_degree";0,0512654958677686
"Westgate Park";"Herbivore";8;"centrality_betweenness";0,210103115935128
"Westgate Park";"Herbivore";8;"centrality_eigen";0,778941054356227
"Westgate Park";"Herbivore";8;"interaction_overlap";0,102267080883083
"Westgate Park";"Herbivore";9;"richness";96
"Westgate Park";"Herbivore";9;"connectance";0,0792824074074074
"Westgate Park";"Herbivore";9;"link_density";2,85416666666667
"Westgate Park";"Herbivore";9;"degree_heterogeneity";4,33674504095394
"Westgate Park";"Herbivore";9;"modularity_eigen";0,55703553732218
"Westgate Park";"Herbivore";9;"modularity_betweenness";0,181629282327242
"Westgate Park";"Herbivore";9;"nestedness";5,80376759931845
"Westgate Park";"Herbivore";9;"centrality_degree";0,038005540166205
"Westgate Park";"Herbivore";9;"centrality_betweenness";0,220056999912707
"Westgate Park";"Herbivore";9;"centrality_eigen";0,76280736631604
"Westgate Park";"Herbivore";9;"interaction_overlap";0,0936747821632368
"Westgate Park";"Herbivore";10;"richness";90
"Westgate Park";"Herbivore";10;"connectance";0,086489898989899
"Westgate Park";"Herbivore";10;"link_density";3,04444444444444
"Westgate Park";"Herbivore";10;"degree_heterogeneity";4,26211063349619
"Westgate Park";"Herbivore";10;"modularity_eigen";0,503116841600511
"Westgate Park";"Herbivore";10;"modularity_betweenness";0,195695029037242
"Westgate Park";"Herbivore";10;"nestedness";7,08257115320312
"Westgate Park";"Herbivore";10;"centrality_degree";0,0508774144678702
"Westgate Park";"Herbivore";10;"centrality_betweenness";0,182649647198638
"Westgate Park";"Herbivore";10;"centrality_eigen";0,839551800474202
"Westgate Park";"Herbivore";10;"interaction_overlap";0,109739097522895
"Westgate Park";"Herbivore";11;"richness";90
"Westgate Park";"Herbivore";11;"connectance";0,086489898989899
"Westgate Park";"Herbivore";11;"link_density";3,04444444444444
"Westgate Park";"Herbivore";11;"degree_heterogeneity";4,2968258778639
"Westgate Park";"Herbivore";11;"modularity_eigen";0,487799030315947
"Westgate Park";"Herbivore";11;"modularity_betweenness";0,239277532100804
"Westgate Park";"Herbivore";11;"nestedness";5,61138320122211
"Westgate Park";"Herbivore";11;"centrality_degree";0,0451963135967681
"Westgate Park";"Herbivore";11;"centrality_betweenness";0,171310439412725
"Westgate Park";"Herbivore";11;"centrality_eigen";0,753989473703191
"Westgate Park";"Herbivore";11;"interaction_overlap";0,0989864055661592
"Westgate Park";"Herbivore";12;"richness";89
"Westgate Park";"Herbivore";12;"connectance";0,0878205128205128
"Westgate Park";"Herbivore";12;"link_density";3,07865168539326
"Westgate Park";"Herbivore";12;"degree_heterogeneity";4,2619624589325
"Westgate Park";"Herbivore";12;"modularity_eigen";0,495577814481326
"Westgate Park";"Herbivore";12;"modularity_betweenness";0,168256167084022
"Westgate Park";"Herbivore";12;"nestedness";6,55529953917051
"Westgate Park";"Herbivore";12;"centrality_degree";0,0397727272727273
"Westgate Park";"Herbivore";12;"centrality_betweenness";0,205807639388797
"Westgate Park";"Herbivore";12;"centrality_eigen";0,766653112619899
"Westgate Park";"Herbivore";12;"interaction_overlap";0,114350654075886
"Westgate Park";"Herbivore";13;"richness";90
"Westgate Park";"Herbivore";13;"connectance";0,086489898989899
"Westgate Park";"Herbivore";13;"link_density";3,04444444444444
"Westgate Park";"Herbivore";13;"degree_heterogeneity";4,24393742872293
"Westgate Park";"Herbivore";13;"modularity_eigen";0,513453034258618
"Westgate Park";"Herbivore";13;"modularity_betweenness";0,17182588310512
"Westgate Park";"Herbivore";13;"nestedness";7,44394288074586
"Westgate Park";"Herbivore";13;"centrality_degree";0,0565585153389724
"Westgate Park";"Herbivore";13;"centrality_betweenness";0,224017960579088
"Westgate Park";"Herbivore";13;"centrality_eigen";0,817564719022036
"Westgate Park";"Herbivore";13;"interaction_overlap";0,105331531643711
"Westgate Park";"Herbivore";14;"richness";86
"Westgate Park";"Herbivore";14;"connectance";0,0920698924731183
"Westgate Park";"Herbivore";14;"link_density";3,18604651162791
"Westgate Park";"Herbivore";14;"degree_heterogeneity";4,24555085606034
"Westgate Park";"Herbivore";14;"modularity_eigen";0,534711492354414
"Westgate Park";"Herbivore";14;"modularity_betweenness";0,159731472108264
"Westgate Park";"Herbivore";14;"nestedness";6,76725558705254
"Westgate Park";"Herbivore";14;"centrality_degree";0,0346020761245675
"Westgate Park";"Herbivore";14;"centrality_betweenness";0,133336484296075
"Westgate Park";"Herbivore";14;"centrality_eigen";0,716351773418278
"Westgate Park";"Herbivore";14;"interaction_overlap";0,117386897212265
"Westgate Park";"Herbivore";15;"richness";93
"Westgate Park";"Herbivore";15;"connectance";0,0827294685990338
"Westgate Park";"Herbivore";15;"link_density";2,94623655913978
"Westgate Park";"Herbivore";15;"degree_heterogeneity";4,27932106046576
"Westgate Park";"Herbivore";15;"modularity_eigen";0,554185092439661
"Westgate Park";"Herbivore";15;"modularity_betweenness";0,17534231978262
"Westgate Park";"Herbivore";15;"nestedness";7,09205077912172
"Westgate Park";"Herbivore";15;"centrality_degree";0,0387523629489603
"Westgate Park";"Herbivore";15;"centrality_betweenness";0,135168852885527
"Westgate Park";"Herbivore";15;"centrality_eigen";0,750235745113782
"Westgate Park";"Herbivore";15;"interaction_overlap";0,109034141693455
"Westgate Park";"Herbivore";16;"richness";88
"Westgate Park";"Herbivore";16;"connectance";0,0891927083333333
"Westgate Park";"Herbivore";16;"link_density";3,11363636363636
"Westgate Park";"Herbivore";16;"degree_heterogeneity";4,25261931954868
"Westgate Park";"Herbivore";16;"modularity_eigen";0,512627204432841
"Westgate Park";"Herbivore";16;"modularity_betweenness";0,151153497788907
"Westgate Park";"Herbivore";16;"nestedness";6,75891298927948
"Westgate Park";"Herbivore";16;"centrality_degree";0,0400317082837891
"Westgate Park";"Herbivore";16;"centrality_betweenness";0,159491123494996
"Westgate Park";"Herbivore";16;"centrality_eigen";0,722696816393657
"Westgate Park";"Herbivore";16;"interaction_overlap";0,107150455526681
"Westgate Park";"Herbivore";17;"richness";87
"Westgate Park";"Herbivore";17;"connectance";0,0906084656084656
"Westgate Park";"Herbivore";17;"link_density";3,14942528735632
"Westgate Park";"Herbivore";17;"degree_heterogeneity";4,24689684916373
"Westgate Park";"Herbivore";17;"modularity_eigen";0,493420001065587
"Westgate Park";"Herbivore";17;"modularity_betweenness";0,175821833875007
"Westgate Park";"Herbivore";17;"nestedness";6,84181104773299
"Westgate Park";"Herbivore";17;"centrality_degree";0,0402920497566252
"Westgate Park";"Herbivore";17;"centrality_betweenness";0,185456102069522
"Westgate Park";"Herbivore";17;"centrality_eigen";0,715559720377471
"Westgate Park";"Herbivore";17;"interaction_overlap";0,107287100846827
"Westgate Park";"Herbivore";18;"richness";90
"Westgate Park";"Herbivore";18;"connectance";0,086489898989899
"Westgate Park";"Herbivore";18;"link_density";3,04444444444444
"Westgate Park";"Herbivore";18;"degree_heterogeneity";4,27399106063324
"Westgate Park";"Herbivore";18;"modularity_eigen";0,526879428845437
"Westgate Park";"Herbivore";18;"modularity_betweenness";0,133624593745005
"Westgate Park";"Herbivore";18;"nestedness";6,7026120650656
"Westgate Park";"Herbivore";18;"centrality_degree";0,039515212725666
"Westgate Park";"Herbivore";18;"centrality_betweenness";0,155448651089441
"Westgate Park";"Herbivore";18;"centrality_eigen";0,757407156503148
"Westgate Park";"Herbivore";18;"interaction_overlap";0,108668163263752
"Westgate Park";"Herbivore";19;"richness";87
"Westgate Park";"Herbivore";19;"connectance";0,0906084656084656
"Westgate Park";"Herbivore";19;"link_density";3,14942528735632
"Westgate Park";"Herbivore";19;"degree_heterogeneity";4,2372640216712
"Westgate Park";"Herbivore";19;"modularity_eigen";0,496510202994299
"Westgate Park";"Herbivore";19;"modularity_betweenness";0,151792849912089
"Westgate Park";"Herbivore";19;"nestedness";7,30148048452221
"Westgate Park";"Herbivore";19;"centrality_degree";0,0461736073553272
"Westgate Park";"Herbivore";19;"centrality_betweenness";0,13469825797639
"Westgate Park";"Herbivore";19;"centrality_eigen";0,772509306188527
"Westgate Park";"Herbivore";19;"interaction_overlap";0,113147332847894
"Westgate Park";"Herbivore";20;"richness";90
"Westgate Park";"Herbivore";20;"connectance";0,0889033095392602
"Westgate Park";"Herbivore";20;"link_density";3,04444444444444
"Westgate Park";"Herbivore";20;"degree_heterogeneity";4,25200763611747
"Westgate Park";"Herbivore";20;"modularity_eigen";0,496163887260909
"Westgate Park";"Herbivore";20;"modularity_betweenness";0,169694709361181
"Westgate Park";"Herbivore";20;"nestedness";7,54879792826221
"Westgate Park";"Herbivore";20;"centrality_degree";0,0508774144678702
"Westgate Park";"Herbivore";20;"centrality_betweenness";0,169643845337114
"Westgate Park";"Herbivore";20;"centrality_eigen";0,769941884677002
"Westgate Park";"Herbivore";20;"interaction_overlap";0,104258025136367
"Westgate Park";"Herbivore";21;"richness";91
"Westgate Park";"Herbivore";21;"connectance";0,0851990049751244
"Westgate Park";"Herbivore";21;"link_density";3,01098901098901
"Westgate Park";"Herbivore";21;"degree_heterogeneity";4,26377666322324
"Westgate Park";"Herbivore";21;"modularity_eigen";0,518834247962065
"Westgate Park";"Herbivore";21;"modularity_betweenness";0,162395439288188
"Westgate Park";"Herbivore";21;"nestedness";6,00438151403169
"Westgate Park";"Herbivore";21;"centrality_degree";0,0448765432098765
"Westgate Park";"Herbivore";21;"centrality_betweenness";0,162082423510142
"Westgate Park";"Herbivore";21;"centrality_eigen";0,759025463559147
"Westgate Park";"Herbivore";21;"interaction_overlap";0,104253987105993
"Westgate Park";"Herbivore";22;"richness";86
"Westgate Park";"Herbivore";22;"connectance";0,0920698924731183
"Westgate Park";"Herbivore";22;"link_density";3,18604651162791
"Westgate Park";"Herbivore";22;"degree_heterogeneity";4,25207867443256
"Westgate Park";"Herbivore";22;"modularity_eigen";0,473786562949544
"Westgate Park";"Herbivore";22;"modularity_betweenness";0,137940220576483
"Westgate Park";"Herbivore";22;"nestedness";6,11768519128925
"Westgate Park";"Herbivore";22;"centrality_degree";0,0346020761245675
"Westgate Park";"Herbivore";22;"centrality_betweenness";0,138836241150401
"Westgate Park";"Herbivore";22;"centrality_eigen";0,687281545177704
"Westgate Park";"Herbivore";22;"interaction_overlap";0,110257807960014
"Westgate Park";"Herbivore";23;"richness";94
"Westgate Park";"Herbivore";23;"connectance";0,081547619047619
"Westgate Park";"Herbivore";23;"link_density";2,91489361702128
"Westgate Park";"Herbivore";23;"degree_heterogeneity";4,29595518292286
"Westgate Park";"Herbivore";23;"modularity_eigen";0,530582343225532
"Westgate Park";"Herbivore";23;"modularity_betweenness";0,174809526346635
"Westgate Park";"Herbivore";23;"nestedness";5,84510095379661
"Westgate Park";"Herbivore";23;"centrality_degree";0,0439357151115736
"Westgate Park";"Herbivore";23;"centrality_betweenness";0,157219879766412
"Westgate Park";"Herbivore";23;"centrality_eigen";0,832499638416782
"Westgate Park";"Herbivore";23;"interaction_overlap";0,0991680636602915
"Westgate Park";"Herbivore";24;"richness";92
"Westgate Park";"Herbivore";24;"connectance";0,0839460784313725
"Westgate Park";"Herbivore";24;"link_density";2,97826086956522
"Westgate Park";"Herbivore";24;"degree_heterogeneity";4,26957449376321
"Westgate Park";"Herbivore";24;"modularity_eigen";0,518114976823486
"Westgate Park";"Herbivore";24;"modularity_betweenness";0,18061697479887
"Westgate Park";"Herbivore";24;"nestedness";7,03620837528433
"Westgate Park";"Herbivore";24;"centrality_degree";0,0390049510928632
"Westgate Park";"Herbivore";24;"centrality_betweenness";0,169191641670927
"Westgate Park";"Herbivore";24;"centrality_eigen";0,734884544019114
"Westgate Park";"Herbivore";24;"interaction_overlap";0,104983839743418
"Westgate Park";"Herbivore";25;"richness";91
"Westgate Park";"Herbivore";25;"connectance";0,0851990049751244
"Westgate Park";"Herbivore";25;"link_density";3,01098901098901
"Westgate Park";"Herbivore";25;"degree_heterogeneity";4,28535749563315
"Westgate Park";"Herbivore";25;"modularity_eigen";0,524721615429698
"Westgate Park";"Herbivore";25;"modularity_betweenness";0,200543449304705
"Westgate Park";"Herbivore";25;"nestedness";6,88063645240967
"Westgate Park";"Herbivore";25;"centrality_degree";0,0392592592592593
"Westgate Park";"Herbivore";25;"centrality_betweenness";0,172900709503324
"Westgate Park";"Herbivore";25;"centrality_eigen";0,763740099659974
"Westgate Park";"Herbivore";25;"interaction_overlap";0,104496978268263
"Westgate Park";"Herbivore";26;"richness";91
"Westgate Park";"Herbivore";26;"connectance";0,0851990049751244
"Westgate Park";"Herbivore";26;"link_density";3,01098901098901
"Westgate Park";"Herbivore";26;"degree_heterogeneity";4,27591460838407
"Westgate Park";"Herbivore";26;"modularity_eigen";0,503143481272311
"Westgate Park";"Herbivore";26;"modularity_betweenness";0,232244658745804
"Westgate Park";"Herbivore";26;"nestedness";6,5105532898054
"Westgate Park";"Herbivore";26;"centrality_degree";0,0504938271604938
"Westgate Park";"Herbivore";26;"centrality_betweenness";0,163199358051217
"Westgate Park";"Herbivore";26;"centrality_eigen";0,832775803278865
"Westgate Park";"Herbivore";26;"interaction_overlap";0,104433879649953
"Westgate Park";"Herbivore";27;"richness";87
"Westgate Park";"Herbivore";27;"connectance";0,0906084656084656
"Westgate Park";"Herbivore";27;"link_density";3,14942528735632
"Westgate Park";"Herbivore";27;"degree_heterogeneity";4,22902645754324
"Westgate Park";"Herbivore";27;"modularity_eigen";0,519846555490436
"Westgate Park";"Herbivore";27;"modularity_betweenness";0,152219084660877
"Westgate Park";"Herbivore";27;"nestedness";7,61000377420297
"Westgate Park";"Herbivore";27;"centrality_degree";0,0402920497566252
"Westgate Park";"Herbivore";27;"centrality_betweenness";0,13052512257091
"Westgate Park";"Herbivore";27;"centrality_eigen";0,725532568225104
"Westgate Park";"Herbivore";27;"interaction_overlap";0,109880330767682
"Westgate Park";"Herbivore";28;"richness";88
"Westgate Park";"Herbivore";28;"connectance";0,0891927083333333
"Westgate Park";"Herbivore";28;"link_density";3,11363636363636
"Westgate Park";"Herbivore";28;"degree_heterogeneity";4,24984590134566
"Westgate Park";"Herbivore";28;"modularity_eigen";0,50564761042144
"Westgate Park";"Herbivore";28;"modularity_betweenness";0,195961425755235
"Westgate Park";"Herbivore";28;"nestedness";6,94833998171694
"Westgate Park";"Herbivore";28;"centrality_degree";0,0400317082837891
"Westgate Park";"Herbivore";28;"centrality_betweenness";0,158235936837434
"Westgate Park";"Herbivore";28;"centrality_eigen";0,76109198991882
"Westgate Park";"Herbivore";28;"interaction_overlap";0,109906668772929
"Westgate Park";"Herbivore";29;"richness";92
"Westgate Park";"Herbivore";29;"connectance";0,0839460784313725
"Westgate Park";"Herbivore";29;"link_density";2,97826086956522
"Westgate Park";"Herbivore";29;"degree_heterogeneity";4,28019562519811
"Westgate Park";"Herbivore";29;"modularity_eigen";0,486706803772178
"Westgate Park";"Herbivore";29;"modularity_betweenness";0,191485960892962
"Westgate Park";"Herbivore";29;"nestedness";6,62359697206995
"Westgate Park";"Herbivore";29;"centrality_degree";0,044559835768627
"Westgate Park";"Herbivore";29;"centrality_betweenness";0,175222888364741
"Westgate Park";"Herbivore";29;"centrality_eigen";0,75019883824931
"Westgate Park";"Herbivore";29;"interaction_overlap";0,103152275326392
"Westgate Park";"Herbivore";30;"richness";90
"Westgate Park";"Herbivore";30;"connectance";0,086489898989899
"Westgate Park";"Herbivore";30;"link_density";3,04444444444444
"Westgate Park";"Herbivore";30;"degree_heterogeneity";4,2443392811771
"Westgate Park";"Herbivore";30;"modularity_eigen";0,521951089562577
"Westgate Park";"Herbivore";30;"modularity_betweenness";0,192871223826522
"Westgate Park";"Herbivore";30;"nestedness";6,61277315552409
"Westgate Park";"Herbivore";30;"centrality_degree";0,0451963135967681
"Westgate Park";"Herbivore";30;"centrality_betweenness";0,155572891010169
"Westgate Park";"Herbivore";30;"centrality_eigen";0,800667688256187
"Westgate Park";"Herbivore";30;"interaction_overlap";0,103565479516041
"Westgate Park";"Herbivore";31;"richness";83
"Westgate Park";"Herbivore";31;"connectance";0,0967514124293785
"Westgate Park";"Herbivore";31;"link_density";3,30120481927711
"Westgate Park";"Herbivore";31;"degree_heterogeneity";4,2320638832177
"Westgate Park";"Herbivore";31;"modularity_eigen";0,458681869039373
"Westgate Park";"Herbivore";31;"modularity_betweenness";0,152059246630082
"Westgate Park";"Herbivore";31;"nestedness";6,16758933064922
"Westgate Park";"Herbivore";31;"centrality_degree";0,0351725163593099
"Westgate Park";"Herbivore";31;"centrality_betweenness";0,119954980551279
"Westgate Park";"Herbivore";31;"centrality_eigen";0,721660209082682
"Westgate Park";"Herbivore";31;"interaction_overlap";0,11347281757821
"Westgate Park";"Herbivore";32;"richness";91
"Westgate Park";"Herbivore";32;"connectance";0,0851990049751244
"Westgate Park";"Herbivore";32;"link_density";3,01098901098901
"Westgate Park";"Herbivore";32;"degree_heterogeneity";4,28009629493928
"Westgate Park";"Herbivore";32;"modularity_eigen";0,534604933667217
"Westgate Park";"Herbivore";32;"modularity_betweenness";0,162022483882999
"Westgate Park";"Herbivore";32;"nestedness";7,02586784613323
"Westgate Park";"Herbivore";32;"centrality_degree";0,0448765432098765
"Westgate Park";"Herbivore";32;"centrality_betweenness";0,137816515435005
"Westgate Park";"Herbivore";32;"centrality_eigen";0,786171388208961
"Westgate Park";"Herbivore";32;"interaction_overlap";0,110119325883
"Westgate Park";"Herbivore";33;"richness";87
"Westgate Park";"Herbivore";33;"connectance";0,0906084656084656
"Westgate Park";"Herbivore";33;"link_density";3,14942528735632
"Westgate Park";"Herbivore";33;"degree_heterogeneity";4,24524550051559
"Westgate Park";"Herbivore";33;"modularity_eigen";0,488704779157121
"Westgate Park";"Herbivore";33;"modularity_betweenness";0,172358676541105
"Westgate Park";"Herbivore";33;"nestedness";6,37772650558653
"Westgate Park";"Herbivore";33;"centrality_degree";0,0461736073553272
"Westgate Park";"Herbivore";33;"centrality_betweenness";0,17318001844225
"Westgate Park";"Herbivore";33;"centrality_eigen";0,766340822452409
"Westgate Park";"Herbivore";33;"interaction_overlap";0,112477333062343
"Westgate Park";"Herbivore";34;"richness";90
"Westgate Park";"Herbivore";34;"connectance";0,086489898989899
"Westgate Park";"Herbivore";34;"link_density";3,04444444444444
"Westgate Park";"Herbivore";34;"degree_heterogeneity";4,26343262205358
"Westgate Park";"Herbivore";34;"modularity_eigen";0,501944696041345
"Westgate Park";"Herbivore";34;"modularity_betweenness";0,183653897383984
"Westgate Park";"Herbivore";34;"nestedness";6,01247025038847
"Westgate Park";"Herbivore";34;"centrality_degree";0,039515212725666
"Westgate Park";"Herbivore";34;"centrality_betweenness";0,114646354523369
"Westgate Park";"Herbivore";34;"centrality_eigen";0,78981391531945
"Westgate Park";"Herbivore";34;"interaction_overlap";0,110535052615322
"Westgate Park";"Herbivore";35;"richness";90
"Westgate Park";"Herbivore";35;"connectance";0,086489898989899
"Westgate Park";"Herbivore";35;"link_density";3,04444444444444
"Westgate Park";"Herbivore";35;"degree_heterogeneity";4,26762470228995
"Westgate Park";"Herbivore";35;"modularity_eigen";0,533272950077255
"Westgate Park";"Herbivore";35;"modularity_betweenness";0,150673983696521
"Westgate Park";"Herbivore";35;"nestedness";6,55681438209319
"Westgate Park";"Herbivore";35;"centrality_degree";0,0451963135967681
"Westgate Park";"Herbivore";35;"centrality_betweenness";0,175175831426338
"Westgate Park";"Herbivore";35;"centrality_eigen";0,816822327638153
"Westgate Park";"Herbivore";35;"interaction_overlap";0,106258699924851
"Westgate Park";"Herbivore";36;"richness";93
"Westgate Park";"Herbivore";36;"connectance";0,0827294685990338
"Westgate Park";"Herbivore";36;"link_density";2,94623655913978
"Westgate Park";"Herbivore";36;"degree_heterogeneity";4,29913453706444
"Westgate Park";"Herbivore";36;"modularity_eigen";0,549336672172199
"Westgate Park";"Herbivore";36;"modularity_betweenness";0,17747349352656
"Westgate Park";"Herbivore";36;"nestedness";5,82166466891867
"Westgate Park";"Herbivore";36;"centrality_degree";0,0442462192816635
"Westgate Park";"Herbivore";36;"centrality_betweenness";0,136732732583647
"Westgate Park";"Herbivore";36;"centrality_eigen";0,755066561663636
"Westgate Park";"Herbivore";36;"interaction_overlap";0,0972869444844419
"Westgate Park";"Herbivore";37;"richness";88
"Westgate Park";"Herbivore";37;"connectance";0,0891927083333333
"Westgate Park";"Herbivore";37;"link_density";3,11363636363636
"Westgate Park";"Herbivore";37;"degree_heterogeneity";4,25602133875392
"Westgate Park";"Herbivore";37;"modularity_eigen";0,485188342479621
"Westgate Park";"Herbivore";37;"modularity_betweenness";0,180670254142469
"Westgate Park";"Herbivore";37;"nestedness";6,25098686944237
"Westgate Park";"Herbivore";37;"centrality_degree";0,0516580790064738
"Westgate Park";"Herbivore";37;"centrality_betweenness";0,18931013790198
"Westgate Park";"Herbivore";37;"centrality_eigen";0,792414735993661
"Westgate Park";"Herbivore";37;"interaction_overlap";0,112215157796137
"Westgate Park";"Herbivore";38;"richness";93
"Westgate Park";"Herbivore";38;"connectance";0,0827294685990338
"Westgate Park";"Herbivore";38;"link_density";2,94623655913978
"Westgate Park";"Herbivore";38;"degree_heterogeneity";4,27364645637843
"Westgate Park";"Herbivore";38;"modularity_eigen";0,503036922585114
"Westgate Park";"Herbivore";38;"modularity_betweenness";0,167989770366029
"Westgate Park";"Herbivore";38;"nestedness";7,13245977261996
"Westgate Park";"Herbivore";38;"centrality_degree";0,0497400756143667
"Westgate Park";"Herbivore";38;"centrality_betweenness";0,17096004997312
"Westgate Park";"Herbivore";38;"centrality_eigen";0,816072363710976
"Westgate Park";"Herbivore";38;"interaction_overlap";0,100316376209694
"Westgate Park";"Herbivore";39;"richness";90
"Westgate Park";"Herbivore";39;"connectance";0,086489898989899
"Westgate Park";"Herbivore";39;"link_density";3,04444444444444
"Westgate Park";"Herbivore";39;"degree_heterogeneity";4,23711239492263
"Westgate Park";"Herbivore";39;"modularity_eigen";0,506180403857424
"Westgate Park";"Herbivore";39;"modularity_betweenness";0,176993979434173
"Westgate Park";"Herbivore";39;"nestedness";7,4577276869718
"Westgate Park";"Herbivore";39;"centrality_degree";0,0508774144678702
"Westgate Park";"Herbivore";39;"centrality_betweenness";0,156434466453235
"Westgate Park";"Herbivore";39;"centrality_eigen";0,778892189388481
"Westgate Park";"Herbivore";39;"interaction_overlap";0,104803854365258
"Westgate Park";"Herbivore";40;"richness";91
"Westgate Park";"Herbivore";40;"connectance";0,0851990049751244
